latitude,longitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
34.15,-118.23,26.0,1649.0,522.0,1332.0,483.0,3.1004,257100.0
34.15,-118.23,40.0,2124.0,370.0,998.0,372.0,5.3369,370400.0
34.16,-118.24,40.0,2549.0,591.0,1156.0,546.0,3.3333,374300.0
34.16,-118.24,52.0,2187.0,284.0,733.0,274.0,9.5823,406200.0
34.16,-118.24,52.0,1904.0,297.0,797.0,286.0,6.6603,380400.0
34.16,-118.25,52.0,2477.0,385.0,993.0,371.0,4.9135,368100.0
34.17,-118.25,52.0,1532.0,292.0,631.0,275.0,5.1242,372900.0
34.16,-118.25,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,280000.0
34.17,-118.26,20.0,5949.0,1417.0,2593.0,1337.0,3.8576,318600.0
34.16,-118.26,17.0,2943.0,769.0,1312.0,656.0,3.1484,187500.0
34.16,-118.26,19.0,2919.0,857.0,1866.0,811.0,3.1733,206300.0
34.16,-118.26,20.0,3407.0,885.0,1883.0,870.0,3.7321,351100.0
34.17,-118.27,48.0,1560.0,280.0,825.0,269.0,5.5118,354700.0
34.16,-118.27,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,238700.0
34.16,-118.27,45.0,1865.0,360.0,973.0,349.0,3.6587,321200.0
34.17,-118.28,52.0,2332.0,433.0,1135.0,440.0,5.5658,331200.0
34.17,-118.27,52.0,2010.0,,908.0,326.0,6.9135,374000.0
34.17,-118.27,52.0,2287.0,295.0,829.0,296.0,7.8383,500001.0
34.18,-118.27,52.0,3034.0,406.0,1158.0,399.0,6.2976,498400.0
34.18,-118.28,47.0,2243.0,339.0,911.0,319.0,7.4046,446800.0
34.18,-118.28,52.0,2602.0,418.0,1137.0,419.0,5.3185,358000.0
34.18,-118.29,52.0,1602.0,265.0,667.0,251.0,5.049,323500.0
34.18,-118.28,50.0,2195.0,336.0,878.0,309.0,6.884,365600.0
34.17,-118.28,22.0,2664.0,651.0,1553.0,629.0,3.6354,256300.0
34.17,-118.29,17.0,3852.0,1066.0,2986.0,993.0,2.3482,255400.0
34.17,-118.29,52.0,1732.0,305.0,875.0,311.0,4.325,292600.0
34.18,-118.29,10.0,4292.0,1075.0,2719.0,987.0,3.6974,286600.0
34.16,-118.29,31.0,1262.0,338.0,1019.0,332.0,3.7083,241900.0
34.16,-118.29,42.0,413.0,107.0,349.0,107.0,4.3438,189800.0
34.17,-118.29,12.0,2238.0,682.0,1882.0,611.0,2.9,208300.0
34.17,-118.3,17.0,4041.0,1169.0,3309.0,1117.0,2.6016,222400.0
34.17,-118.3,30.0,48.0,14.0,74.0,16.0,5.0056,162500.0
34.16,-118.29,35.0,1257.0,318.0,764.0,319.0,3.2083,238000.0
34.16,-118.3,40.0,1875.0,460.0,869.0,438.0,3.2321,243600.0
34.16,-118.3,35.0,3213.0,874.0,2401.0,819.0,2.8342,256800.0
34.16,-118.27,47.0,1453.0,356.0,787.0,345.0,3.0114,255500.0
34.15,-118.27,22.0,2265.0,637.0,1684.0,561.0,2.6729,217100.0
34.15,-118.27,25.0,3018.0,806.0,2205.0,742.0,3.0199,220200.0
34.15,-118.27,14.0,1744.0,536.0,1494.0,531.0,3.2171,230800.0
34.16,-118.27,52.0,830.0,183.0,479.0,179.0,3.1397,253700.0
34.16,-118.27,48.0,1301.0,253.0,637.0,260.0,4.3438,252700.0
34.16,-118.28,49.0,1393.0,290.0,605.0,282.0,2.9491,257400.0
34.16,-118.26,18.0,1775.0,525.0,950.0,522.0,3.5417,177100.0
34.15,-118.26,14.0,2981.0,894.0,1941.0,863.0,3.0,178600.0
34.15,-118.26,6.0,3340.0,945.0,2315.0,846.0,2.8884,252300.0
34.15,-118.26,18.0,2481.0,756.0,1763.0,675.0,2.8088,247500.0
34.16,-118.24,52.0,850.0,162.0,493.0,160.0,6.9408,298800.0
34.15,-118.24,20.0,2734.0,658.0,1562.0,607.0,3.3906,284100.0
34.15,-118.24,45.0,1235.0,271.0,499.0,263.0,3.1435,282600.0
34.15,-118.25,15.0,3712.0,1005.0,1888.0,890.0,3.6875,209600.0
34.16,-118.25,14.0,3700.0,945.0,1681.0,905.0,3.9054,200000.0
34.15,-118.24,17.0,5282.0,1605.0,4116.0,1574.0,3.052,209800.0
34.15,-118.24,19.0,4852.0,1465.0,3171.0,1332.0,2.5924,192900.0
34.15,-118.25,31.0,1238.0,338.0,605.0,331.0,2.8478,228100.0
34.15,-118.25,32.0,1377.0,444.0,768.0,422.0,2.2621,187500.0
34.15,-118.25,20.0,3960.0,1027.0,1729.0,978.0,3.0441,193800.0
34.14,-118.23,33.0,2865.0,864.0,2061.0,790.0,2.6268,201300.0
34.14,-118.24,20.0,3196.0,994.0,2929.0,983.0,3.0206,219500.0
34.14,-118.24,27.0,2909.0,1021.0,2614.0,935.0,2.1444,229000.0
34.15,-118.23,19.0,2294.0,716.0,1686.0,680.0,3.0288,258300.0
34.14,-118.23,25.0,2864.0,844.0,1745.0,803.0,2.9167,224300.0
34.14,-118.24,28.0,1843.0,554.0,1402.0,512.0,2.462,254000.0
34.14,-118.24,36.0,1813.0,560.0,1501.0,544.0,1.9125,238000.0
34.13,-118.24,37.0,1644.0,395.0,959.0,383.0,3.3636,257700.0
34.13,-118.24,45.0,2170.0,401.0,1043.0,394.0,5.6921,269000.0
34.15,-118.24,7.0,2063.0,670.0,1892.0,643.0,1.7301,202300.0
34.14,-118.24,9.0,4877.0,1488.0,4486.0,1458.0,2.4421,222100.0
34.14,-118.25,30.0,1615.0,570.0,1245.0,544.0,1.8929,196900.0
34.14,-118.25,37.0,584.0,260.0,552.0,235.0,1.8235,275000.0
34.15,-118.25,13.0,1107.0,479.0,616.0,443.0,0.8185,187500.0
34.14,-118.26,51.0,902.0,320.0,650.0,334.0,1.5417,268800.0
34.14,-118.26,29.0,3431.0,1222.0,4094.0,1205.0,2.2614,248100.0
34.14,-118.27,10.0,1060.0,332.0,1025.0,288.0,3.0074,175000.0
34.14,-118.26,6.0,1727.0,506.0,1200.0,439.0,4.1083,210700.0
34.15,-118.27,7.0,2837.0,776.0,2287.0,736.0,3.008,229000.0
34.13,-118.26,25.0,3208.0,1111.0,2843.0,1005.0,2.6673,218100.0
34.13,-118.26,37.0,1383.0,470.0,1185.0,451.0,2.5,207100.0
34.13,-118.26,37.0,196.0,74.0,194.0,68.0,1.2188,218800.0
34.14,-118.26,23.0,1336.0,396.0,1255.0,359.0,2.5388,205000.0
34.14,-118.25,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,221900.0
34.14,-118.25,25.0,5980.0,1856.0,5217.0,1772.0,2.506,184500.0
34.13,-118.25,22.0,2340.0,773.0,2226.0,754.0,2.5417,217500.0
34.13,-118.24,45.0,1971.0,439.0,1245.0,430.0,4.0272,260500.0
34.13,-118.25,52.0,322.0,88.0,229.0,89.0,2.125,243800.0
34.13,-118.25,36.0,2946.0,1025.0,2542.0,912.0,2.2244,255900.0
34.12,-118.25,21.0,739.0,265.0,861.0,246.0,2.4856,181300.0
34.22,-118.31,27.0,7714.0,1132.0,3199.0,1100.0,7.1262,446200.0
34.21,-118.33,31.0,3190.0,489.0,1362.0,480.0,6.981,402900.0
34.21,-118.34,36.0,1834.0,316.0,864.0,309.0,4.7885,302200.0
34.18,-118.29,36.0,3120.0,620.0,1441.0,612.0,3.9041,320400.0
34.19,-118.3,14.0,3615.0,913.0,1924.0,852.0,3.5083,280900.0
34.19,-118.3,52.0,1704.0,277.0,746.0,262.0,4.7986,326100.0
34.19,-118.3,51.0,1502.0,243.0,586.0,231.0,4.375,332400.0
34.19,-118.31,27.0,4713.0,1169.0,2372.0,1077.0,3.7015,287900.0
34.19,-118.3,52.0,2962.0,468.0,1364.0,466.0,4.9042,343500.0
34.2,-118.31,36.0,1692.0,263.0,778.0,278.0,5.0865,349600.0
34.2,-118.32,36.0,2110.0,346.0,984.0,342.0,6.9909,345300.0
34.2,-118.32,36.0,759.0,136.0,372.0,135.0,4.9886,328900.0
34.2,-118.32,36.0,1978.0,337.0,834.0,311.0,3.9866,294400.0
34.2,-118.33,43.0,1325.0,254.0,613.0,248.0,3.6071,289000.0
34.2,-118.33,43.0,2322.0,418.0,1106.0,433.0,4.3631,284600.0
34.2,-118.34,41.0,2860.0,682.0,1516.0,621.0,3.0431,262900.0
34.19,-118.34,41.0,1524.0,393.0,1176.0,375.0,2.875,192400.0
34.2,-118.36,14.0,1878.0,614.0,1874.0,559.0,2.5267,231800.0
34.2,-118.32,29.0,2209.0,444.0,952.0,403.0,4.375,341200.0
34.19,-118.32,37.0,1335.0,249.0,485.0,240.0,4.1731,352100.0
34.19,-118.32,37.0,1519.0,331.0,613.0,315.0,3.0179,272500.0
34.19,-118.31,42.0,724.0,149.0,420.0,150.0,3.0625,361700.0
34.19,-118.32,37.0,589.0,119.0,375.0,122.0,3.3897,222700.0
34.2,-118.33,23.0,7179.0,1985.0,4757.0,1924.0,3.1051,206500.0
34.18,-118.3,13.0,7174.0,1997.0,4293.0,1872.0,3.0973,251900.0
34.17,-118.3,37.0,350.0,115.0,342.0,111.0,3.0687,200000.0
34.18,-118.3,5.0,5492.0,1549.0,2997.0,1405.0,3.3205,172100.0
34.18,-118.31,11.0,3112.0,890.0,1700.0,851.0,3.1587,181300.0
34.19,-118.31,13.0,3801.0,1116.0,1986.0,1078.0,2.0875,222700.0
34.18,-118.32,49.0,192.0,41.0,83.0,38.0,3.0179,118800.0
34.18,-118.32,44.0,1594.0,389.0,832.0,340.0,3.4,212100.0
34.17,-118.32,39.0,1995.0,564.0,1202.0,544.0,3.5875,250000.0
34.17,-118.32,47.0,2589.0,465.0,1284.0,485.0,5.1008,247100.0
34.17,-118.33,48.0,2584.0,483.0,1118.0,459.0,4.2396,245100.0
34.19,-118.33,46.0,2115.0,463.0,1133.0,439.0,3.7344,222000.0
34.18,-118.33,45.0,2570.0,517.0,1256.0,510.0,4.6898,226000.0
34.19,-118.33,45.0,1505.0,347.0,799.0,319.0,3.138,217000.0
34.19,-118.34,48.0,814.0,165.0,490.0,176.0,3.1406,223100.0
34.18,-118.33,45.0,1552.0,315.0,785.0,316.0,3.7411,235500.0
34.18,-118.33,49.0,1969.0,377.0,977.0,367.0,3.8462,231300.0
34.18,-118.33,48.0,2122.0,385.0,926.0,362.0,5.6975,231400.0
34.19,-118.34,43.0,1029.0,252.0,613.0,255.0,2.6827,219900.0
34.19,-118.34,47.0,1721.0,343.0,834.0,334.0,4.1923,231200.0
34.18,-118.34,45.0,3046.0,633.0,1448.0,599.0,3.24,226900.0
34.18,-118.34,46.0,1393.0,301.0,714.0,295.0,2.8125,229900.0
34.19,-118.35,45.0,903.0,190.0,557.0,204.0,4.0313,209100.0
34.19,-118.36,46.0,1676.0,322.0,846.0,295.0,5.1814,209500.0
34.18,-118.35,46.0,2711.0,491.0,1277.0,490.0,4.282,224700.0
34.18,-118.35,46.0,1840.0,379.0,866.0,360.0,3.3056,230400.0
34.17,-118.35,44.0,2572.0,613.0,1280.0,570.0,3.5583,232000.0
34.17,-118.35,47.0,858.0,170.0,365.0,171.0,2.0385,225000.0
34.17,-118.35,42.0,1604.0,326.0,814.0,329.0,4.4408,216000.0
34.17,-118.36,46.0,1268.0,240.0,661.0,239.0,4.0742,229100.0
34.18,-118.34,45.0,1328.0,290.0,720.0,289.0,3.875,226900.0
34.18,-118.34,45.0,3566.0,701.0,1601.0,653.0,3.8668,232000.0
34.17,-118.34,49.0,3033.0,580.0,1284.0,561.0,4.1161,232500.0
34.16,-118.35,42.0,2267.0,478.0,1083.0,458.0,3.2015,250000.0
34.16,-118.35,45.0,1390.0,281.0,538.0,270.0,4.2212,293800.0
34.16,-118.35,49.0,1305.0,228.0,584.0,255.0,5.636,267900.0
34.17,-118.33,44.0,1934.0,375.0,750.0,365.0,2.473,251800.0
34.16,-118.33,37.0,2381.0,575.0,1235.0,499.0,3.7941,247800.0
34.17,-118.34,46.0,1718.0,344.0,756.0,343.0,3.2125,247000.0
34.17,-118.34,52.0,1133.0,212.0,545.0,222.0,4.875,249500.0
34.16,-118.34,44.0,1717.0,391.0,848.0,353.0,3.6111,254500.0
34.16,-118.34,46.0,1396.0,294.0,608.0,246.0,3.692,244500.0
34.16,-118.33,44.0,2705.0,649.0,1676.0,654.0,3.4286,247900.0
34.15,-118.33,39.0,493.0,168.0,259.0,138.0,2.3667,17500.0
34.15,-118.33,44.0,1321.0,303.0,471.0,301.0,4.2679,331800.0
34.15,-118.34,40.0,3068.0,756.0,1190.0,695.0,3.5637,497400.0
34.15,-118.34,16.0,1586.0,377.0,625.0,344.0,4.0893,450000.0
34.16,-118.34,25.0,6082.0,1763.0,2616.0,1644.0,3.6486,246900.0
34.17,-118.32,45.0,3448.0,690.0,1562.0,643.0,4.0648,258800.0
34.16,-118.31,38.0,2347.0,665.0,1317.0,547.0,3.2112,349300.0
34.16,-118.32,49.0,1074.0,170.0,403.0,208.0,6.2547,366700.0
34.17,-118.32,40.0,1868.0,356.0,799.0,403.0,2.9306,279300.0
34.16,-118.33,23.0,1359.0,428.0,770.0,380.0,3.4016,234600.0
34.16,-118.32,46.0,2345.0,453.0,1031.0,427.0,4.3173,278300.0
34.17,-118.3,16.0,1353.0,398.0,1211.0,357.0,3.1551,205000.0
34.16,-118.31,37.0,2144.0,446.0,860.0,435.0,3.9464,315000.0
34.17,-118.31,12.0,3188.0,931.0,2118.0,850.0,3.1823,218300.0
34.17,-118.31,24.0,2910.0,917.0,2522.0,873.0,2.4074,219400.0
34.3,-118.43,33.0,2443.0,498.0,1601.0,484.0,4.0223,146000.0
34.3,-118.43,37.0,1394.0,313.0,1111.0,327.0,3.6023,161800.0
34.29,-118.43,39.0,1769.0,410.0,1499.0,390.0,3.1212,153500.0
34.29,-118.42,34.0,1489.0,326.0,1389.0,313.0,3.4821,160300.0
34.3,-118.43,28.0,271.0,61.0,246.0,62.0,1.7062,164600.0
34.29,-118.44,35.0,2606.0,447.0,1555.0,404.0,4.6864,193800.0
34.29,-118.43,38.0,1704.0,347.0,1384.0,374.0,2.865,155500.0
34.29,-118.43,38.0,1237.0,298.0,1073.0,293.0,3.6726,154600.0
34.29,-118.43,50.0,1181.0,265.0,1196.0,269.0,3.2095,167000.0
34.28,-118.43,27.0,862.0,280.0,1243.0,267.0,2.3724,154200.0
34.29,-118.44,32.0,1260.0,382.0,1434.0,342.0,2.0286,122900.0
34.29,-118.44,30.0,1632.0,401.0,1357.0,401.0,3.1588,160100.0
34.29,-118.45,30.0,762.0,228.0,840.0,226.0,2.3375,154200.0
34.28,-118.44,32.0,527.0,146.0,582.0,143.0,1.7708,138800.0
34.28,-118.44,46.0,11.0,11.0,24.0,13.0,2.875,162500.0
34.28,-118.44,37.0,944.0,244.0,1107.0,235.0,1.9688,144100.0
34.28,-118.44,47.0,843.0,194.0,800.0,180.0,3.3687,151700.0
34.28,-118.44,38.0,1156.0,305.0,1359.0,289.0,2.5147,137100.0
34.28,-118.45,36.0,2602.0,638.0,2780.0,620.0,2.7155,149800.0
34.15,-117.71,17.0,17715.0,2370.0,7665.0,2312.0,7.9068,349100.0
34.12,-117.73,26.0,1279.0,163.0,412.0,157.0,6.1731,293800.0
34.13,-117.78,18.0,7798.0,1161.0,3710.0,1227.0,5.8819,260500.0
34.13,-117.76,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,358700.0
34.15,-117.8,14.0,7876.0,1253.0,3699.0,1162.0,5.5423,248700.0
34.11,-117.8,25.0,5039.0,821.0,2654.0,802.0,4.7969,211700.0
34.1,-117.8,17.0,5153.0,1164.0,2949.0,1083.0,3.5603,174600.0
34.1,-117.8,13.0,2996.0,495.0,1187.0,464.0,6.2456,161700.0
34.12,-117.79,16.0,2426.0,426.0,1319.0,446.0,4.8125,224500.0
34.11,-117.79,18.0,3814.0,721.0,1881.0,692.0,4.4722,215600.0
34.14,-117.83,26.0,8254.0,1153.0,3460.0,1131.0,6.5253,349900.0
34.15,-117.83,20.0,2421.0,306.0,1023.0,298.0,8.0683,451500.0
34.13,-117.82,27.0,3770.0,573.0,1606.0,562.0,6.1321,309700.0
34.13,-117.84,26.0,3773.0,694.0,2103.0,688.0,4.6937,198000.0
34.15,-117.87,24.0,5745.0,735.0,2061.0,679.0,8.2827,451400.0
34.15,-117.93,14.0,9610.0,2005.0,4723.0,1907.0,4.0393,156800.0
34.15,-117.9,21.0,2056.0,461.0,1332.0,429.0,3.3942,212800.0
34.14,-117.9,29.0,2240.0,457.0,1187.0,407.0,3.8365,184200.0
34.14,-117.9,35.0,2259.0,505.0,1561.0,509.0,3.3043,155500.0
34.14,-117.91,42.0,2225.0,485.0,1544.0,464.0,2.2442,166700.0
34.14,-117.89,15.0,4644.0,967.0,2855.0,867.0,3.3654,222100.0
34.14,-117.88,23.0,2308.0,322.0,1001.0,317.0,7.5112,355500.0
34.14,-117.88,32.0,1764.0,365.0,924.0,329.0,3.875,186700.0
34.13,-117.88,33.0,3713.0,718.0,2106.0,720.0,4.0023,185500.0
34.14,-117.85,35.0,2899.0,429.0,1251.0,429.0,6.1049,297200.0
34.14,-117.85,35.0,1582.0,248.0,654.0,221.0,4.9091,275000.0
34.14,-117.86,33.0,2344.0,363.0,1098.0,359.0,6.2089,283400.0
34.15,-117.87,37.0,2655.0,415.0,1056.0,401.0,5.4224,269500.0
34.14,-117.86,36.0,3097.0,667.0,1484.0,634.0,3.1905,235300.0
34.14,-117.87,30.0,2495.0,586.0,1139.0,559.0,2.9375,209200.0
34.13,-117.85,31.0,1959.0,318.0,1021.0,303.0,4.3145,233000.0
34.12,-117.85,30.0,4367.0,1033.0,2524.0,954.0,3.0448,192100.0
34.13,-117.86,33.0,2383.0,428.0,1269.0,421.0,4.636,245500.0
34.13,-117.86,40.0,1304.0,280.0,607.0,256.0,2.588,209500.0
34.13,-117.86,29.0,630.0,145.0,378.0,148.0,3.4107,170800.0
34.13,-117.87,32.0,1741.0,373.0,872.0,333.0,3.4219,194500.0
34.13,-117.87,29.0,1677.0,413.0,873.0,400.0,3.12,194300.0
34.12,-117.82,26.0,3118.0,528.0,1546.0,545.0,5.27,209400.0
34.12,-117.84,25.0,3465.0,566.0,1722.0,536.0,4.8304,228900.0
34.11,-117.83,29.0,2671.0,437.0,1484.0,445.0,4.9844,203000.0
34.11,-117.84,17.0,3499.0,621.0,1911.0,621.0,4.8894,191700.0
34.12,-117.84,34.0,2026.0,345.0,1142.0,332.0,4.392,187600.0
34.11,-117.85,25.0,9255.0,1659.0,4944.0,1627.0,4.5708,223000.0
34.08,-117.81,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,348900.0
34.12,-117.81,23.0,7063.0,1176.0,3100.0,1112.0,4.8229,192600.0
34.11,-117.81,21.0,3481.0,808.0,1866.0,746.0,3.6201,150400.0
34.1,-117.81,19.0,1935.0,399.0,1126.0,389.0,3.8929,144600.0
34.1,-117.83,18.0,11026.0,1978.0,5407.0,1923.0,4.075,231100.0
34.1,-117.76,28.0,4086.0,871.0,1973.0,853.0,2.621,202200.0
34.09,-117.78,32.0,2643.0,516.0,1862.0,478.0,3.7177,177200.0
34.1,-117.79,26.0,1664.0,344.0,1024.0,339.0,3.5192,190500.0
34.12,-117.76,16.0,9020.0,1509.0,3575.0,1486.0,4.2415,275700.0
34.12,-117.77,15.0,4260.0,770.0,2007.0,695.0,4.4609,230000.0
34.11,-117.76,22.0,4935.0,954.0,2874.0,938.0,3.9825,180500.0
34.1,-117.77,50.0,2388.0,494.0,1241.0,459.0,2.8818,167200.0
34.11,-117.77,28.0,1998.0,414.0,1124.0,389.0,3.75,180900.0
34.11,-117.78,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,212300.0
34.11,-117.74,28.0,3494.0,566.0,1391.0,522.0,5.3637,214700.0
34.12,-117.75,25.0,5411.0,998.0,2243.0,1019.0,4.3148,240700.0
34.1,-117.74,26.0,2723.0,604.0,1847.0,498.0,2.6779,136000.0
34.1,-117.74,29.0,2742.0,488.0,2477.0,532.0,3.5072,121900.0
34.1,-117.75,21.0,8069.0,2174.0,4369.0,2036.0,3.2756,156800.0
34.12,-117.71,20.0,11250.0,1893.0,4952.0,1859.0,5.6785,239500.0
34.12,-117.73,26.0,6459.0,894.0,2487.0,885.0,6.2089,261800.0
34.1,-117.71,41.0,555.0,130.0,1492.0,123.0,2.2813,125000.0
34.1,-117.71,52.0,567.0,152.0,2688.0,126.0,1.875,212500.0
34.1,-117.72,52.0,2867.0,496.0,978.0,513.0,3.1477,291200.0
34.1,-117.72,32.0,3241.0,895.0,1592.0,810.0,2.4952,181800.0
34.1,-117.72,46.0,2477.0,458.0,1034.0,455.0,5.5,289700.0
34.1,-117.73,37.0,3457.0,,1344.0,530.0,5.8891,226000.0
34.09,-117.71,36.0,2637.0,476.0,1385.0,483.0,4.1739,158700.0
34.08,-117.71,26.0,2744.0,494.0,1411.0,465.0,4.2639,154200.0
34.09,-117.72,36.0,1473.0,328.0,785.0,299.0,3.2566,151800.0
34.09,-117.72,33.0,4979.0,934.0,2575.0,874.0,3.7958,152500.0
34.09,-117.73,30.0,2345.0,496.0,1897.0,454.0,2.4375,112100.0
34.09,-117.73,36.0,1543.0,297.0,1355.0,303.0,3.5313,117800.0
34.08,-117.73,33.0,1350.0,265.0,1251.0,257.0,2.9063,115200.0
34.09,-117.74,30.0,3199.0,591.0,2192.0,563.0,3.4871,136400.0
34.08,-117.75,33.0,2824.0,523.0,1797.0,493.0,3.6359,135100.0
34.08,-117.75,33.0,1067.0,194.0,600.0,201.0,4.0368,139100.0
34.09,-117.75,36.0,3094.0,556.0,1672.0,545.0,4.2143,146900.0
34.08,-117.76,37.0,2263.0,502.0,1677.0,522.0,2.9388,139200.0
34.08,-117.77,27.0,5929.0,932.0,2817.0,828.0,6.0434,214800.0
34.07,-117.77,36.0,2922.0,652.0,2392.0,629.0,2.8661,124000.0
34.07,-117.77,29.0,2976.0,662.0,2452.0,633.0,3.0638,113600.0
34.07,-117.75,52.0,1548.0,348.0,1131.0,343.0,2.63,127300.0
34.07,-117.76,51.0,1538.0,394.0,1173.0,388.0,2.3156,109800.0
34.07,-117.76,48.0,1157.0,247.0,677.0,218.0,2.8594,127200.0
34.06,-117.76,33.0,1831.0,486.0,1625.0,472.0,1.9937,103600.0
34.06,-117.76,47.0,508.0,108.0,384.0,86.0,1.9583,92600.0
34.06,-117.77,27.0,2178.0,629.0,2379.0,591.0,1.9766,108000.0
34.07,-117.78,18.0,3610.0,772.0,2899.0,765.0,3.9784,113500.0
34.06,-117.78,25.0,1712.0,491.0,1807.0,478.0,2.2258,114800.0
34.07,-117.79,33.0,1694.0,333.0,1689.0,301.0,3.7583,116300.0
34.07,-117.79,34.0,975.0,192.0,870.0,183.0,3.7933,116100.0
34.06,-117.78,33.0,1056.0,272.0,964.0,300.0,2.4464,128700.0
34.05,-117.78,39.0,2933.0,590.0,1886.0,550.0,3.9224,131300.0
34.05,-117.8,5.0,4536.0,1178.0,2485.0,909.0,4.1118,125900.0
34.06,-117.8,34.0,1081.0,205.0,1325.0,252.0,3.6298,108500.0
34.05,-117.82,21.0,4031.0,923.0,2558.0,834.0,3.1641,117300.0
34.06,-117.76,30.0,1700.0,504.0,1719.0,459.0,2.227,91900.0
34.05,-117.76,36.0,2910.0,819.0,3055.0,782.0,1.9029,98000.0
34.05,-117.75,35.0,1293.0,339.0,1494.0,312.0,1.6645,93300.0
34.05,-117.76,36.0,3839.0,1004.0,4711.0,942.0,2.3859,116200.0
34.08,-117.74,35.0,1613.0,298.0,911.0,293.0,3.4398,134300.0
34.07,-117.74,42.0,2504.0,553.0,1550.0,509.0,3.0294,135700.0
34.06,-117.74,48.0,2438.0,599.0,1508.0,548.0,2.8983,129200.0
34.07,-117.74,52.0,1868.0,316.0,947.0,328.0,4.2415,140100.0
34.07,-117.75,52.0,1279.0,213.0,444.0,204.0,5.2269,161000.0
34.07,-117.75,52.0,2550.0,586.0,1246.0,576.0,1.6006,146200.0
34.08,-117.72,34.0,2742.0,491.0,1761.0,496.0,3.2481,128800.0
34.07,-117.72,33.0,4100.0,740.0,2580.0,730.0,3.7321,134200.0
34.08,-117.73,28.0,5173.0,1069.0,3502.0,954.0,3.8438,130800.0
34.07,-117.73,34.0,4038.0,725.0,2716.0,759.0,4.1339,135000.0
34.06,-117.72,32.0,2209.0,654.0,1718.0,569.0,1.9643,113200.0
34.06,-117.73,34.0,344.0,108.0,315.0,119.0,3.1786,117800.0
34.06,-117.73,51.0,498.0,115.0,368.0,112.0,1.4063,98800.0
34.07,-117.73,33.0,1921.0,489.0,1430.0,467.0,2.3406,122600.0
34.07,-117.73,33.0,1025.0,261.0,854.0,269.0,2.2596,119400.0
34.05,-117.73,36.0,975.0,243.0,809.0,233.0,2.8929,118100.0
34.05,-117.73,28.0,2758.0,771.0,2877.0,694.0,2.0734,113300.0
34.05,-117.74,30.0,1185.0,317.0,1466.0,302.0,2.625,94300.0
34.05,-117.74,29.0,2452.0,700.0,3029.0,665.0,2.1354,110700.0
34.05,-117.74,27.0,852.0,237.0,1024.0,221.0,2.1141,110900.0
34.05,-117.75,46.0,1480.0,358.0,1511.0,348.0,1.9718,110600.0
34.04,-117.73,26.0,3827.0,814.0,3367.0,810.0,3.15,129700.0
34.03,-117.73,42.0,1967.0,378.0,1459.0,348.0,3.0375,118100.0
34.02,-117.74,33.0,2318.0,464.0,1904.0,451.0,3.7454,116400.0
34.04,-117.74,27.0,2215.0,440.0,1987.0,449.0,3.0429,129600.0
34.03,-117.74,27.0,3623.0,809.0,3712.0,754.0,3.4609,123300.0
34.04,-117.75,22.0,2948.0,636.0,2600.0,602.0,3.125,113600.0
34.04,-117.76,34.0,1914.0,,1564.0,328.0,2.8347,115800.0
34.04,-117.76,36.0,2242.0,448.0,2052.0,447.0,3.4464,113000.0
34.0,-117.85,26.0,2712.0,402.0,1389.0,377.0,5.6513,227900.0
33.99,-117.86,10.0,17820.0,2812.0,8686.0,2666.0,6.3875,310700.0
34.03,-117.8,25.0,4240.0,643.0,1885.0,637.0,6.2384,247600.0
34.03,-117.78,8.0,32054.0,5290.0,15507.0,5050.0,6.0191,253900.0
34.01,-117.83,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,212900.0
34.02,-117.8,23.0,3351.0,591.0,1535.0,522.0,5.0869,230600.0
34.01,-117.81,12.0,9197.0,1642.0,4332.0,1554.0,4.9589,282100.0
34.02,-117.79,5.0,18690.0,2862.0,9427.0,2777.0,6.4266,315600.0
34.0,-117.84,26.0,797.0,117.0,383.0,114.0,6.8758,253800.0
33.99,-117.83,14.0,17527.0,2751.0,8380.0,2676.0,6.2734,267000.0
33.98,-117.84,26.0,3638.0,557.0,1993.0,593.0,6.1076,221200.0
33.97,-117.83,11.0,21533.0,3078.0,9671.0,2890.0,7.0329,368300.0
34.04,-117.87,7.0,27700.0,4179.0,15037.0,4072.0,6.6288,339700.0
34.02,-117.86,19.0,6300.0,937.0,3671.0,943.0,5.9716,262100.0
34.01,-117.86,16.0,4632.0,,3038.0,727.0,5.1762,264400.0
34.02,-117.87,16.0,3552.0,575.0,2120.0,573.0,6.4333,271500.0
34.04,-117.84,4.0,9959.0,1544.0,4904.0,1429.0,6.9754,402500.0
34.06,-117.85,24.0,3128.0,497.0,1406.0,472.0,7.5286,462700.0
34.08,-117.85,23.0,1160.0,166.0,467.0,178.0,8.105,386200.0
34.07,-117.85,32.0,761.0,101.0,295.0,95.0,11.1077,500001.0
34.08,-117.86,31.0,2524.0,349.0,1003.0,343.0,7.5196,380900.0
34.08,-117.87,33.0,4518.0,716.0,2037.0,764.0,5.6015,267200.0
34.07,-117.87,21.0,4723.0,882.0,2210.0,768.0,3.8167,258700.0
