make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price
Mercedes-Benz,E-Class,2016,302.0,6.0,AUTOMATIC,Sedan,28,20,55600
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,Coupe,29,20,54200
Mercedes-Benz,E-Class,2016,402.0,8.0,AUTOMATIC,Coupe,26,18,60300
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,Convertible,29,20,62250
Mercedes-Benz,E-Class,2016,195.0,4.0,AUTOMATIC,Sedan,38,27,55150
Mercedes-Benz,E-Class,2016,302.0,6.0,AUTOMATIC,Sedan,28,20,55600
Mercedes-Benz,E-Class,2016,402.0,8.0,AUTOMATIC,Convertible,26,17,68700
Mercedes-Benz,E-Class,2016,577.0,8.0,AUTOMATIC,Wagon,21,15,104300
Mercedes-Benz,E-Class,2016,195.0,4.0,AUTOMATIC,Sedan,42,28,52650
Mercedes-Benz,E-Class,2016,195.0,4.0,AUTOMATIC,Sedan,42,28,52650
Mercedes-Benz,E-Class,2016,329.0,6.0,AUTOMATIC,Coupe,28,20,56700
Mercedes-Benz,E-Class,2017,329.0,6.0,AUTOMATIC,Convertible,29,20,62600
Mercedes-Benz,E-Class,2017,241.0,4.0,AUTOMATIC,Sedan,29,22,54650
Mercedes-Benz,E-Class,2017,241.0,4.0,AUTOMATIC,Sedan,29,22,54650
Mercedes-Benz,E-Class,2017,329.0,6.0,AUTOMATIC,Coupe,28,20,57050
Mercedes-Benz,E-Class,2017,241.0,4.0,AUTOMATIC,Sedan,30,22,52150
Mercedes-Benz,E-Class,2017,241.0,4.0,AUTOMATIC,Sedan,30,22,52150
Mercedes-Benz,E-Class,2017,329.0,6.0,AUTOMATIC,Coupe,29,20,54550
Mercedes-Benz,E-Class,2017,402.0,8.0,AUTOMATIC,Coupe,26,18,60650
Mercedes-Benz,E-Class,2017,402.0,8.0,AUTOMATIC,Convertible,25,17,69100
Volkswagen,e-Golf,2015,115.0,0.0,DIRECT_DRIVE,4dr Hatchback,105,126,33450
Volkswagen,e-Golf,2015,115.0,0.0,DIRECT_DRIVE,4dr Hatchback,105,126,35445
Volkswagen,e-Golf,2016,115.0,0.0,DIRECT_DRIVE,4dr Hatchback,105,126,28995
Volkswagen,e-Golf,2016,115.0,0.0,DIRECT_DRIVE,4dr Hatchback,105,126,35595
Ford,E-Series Van,2012,255.0,8.0,AUTOMATIC,Cargo Van,16,12,31460
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,Cargo Van,17,13,26630
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,Cargo Van,17,13,27630
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,Cargo Van,17,13,28985
Ford,E-Series Van,2012,225.0,8.0,AUTOMATIC,Cargo Van,17,13,27840
Ford,E-Series Van,2012,255.0,8.0,AUTOMATIC,Cargo Van,16,12,30560
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,Cargo Van,17,13,27325
Ford,E-Series Van,2013,255.0,8.0,AUTOMATIC,Cargo Van,16,12,31485
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,Cargo Van,17,13,30145
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,Cargo Van,17,13,28785
Ford,E-Series Van,2013,225.0,8.0,AUTOMATIC,Cargo Van,17,13,28540
Ford,E-Series Van,2013,255.0,8.0,AUTOMATIC,Cargo Van,16,12,32385
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,Cargo Van,16,13,28600
Ford,E-Series Van,2014,255.0,8.0,AUTOMATIC,Cargo Van,16,12,32760
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,Cargo Van,16,13,30060
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,Cargo Van,16,13,31420
Ford,E-Series Van,2014,255.0,8.0,AUTOMATIC,Cargo Van,16,12,33660
Ford,E-Series Van,2014,225.0,8.0,AUTOMATIC,Cargo Van,16,13,29815
Ford,E-Series Wagon,2012,225.0,8.0,AUTOMATIC,Passenger Van,16,13,28760
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,Passenger Van,15,11,34320
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,Passenger Van,15,11,35620
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,Passenger Van,15,11,34160
Ford,E-Series Wagon,2012,225.0,8.0,AUTOMATIC,Passenger Van,16,13,31200
Ford,E-Series Wagon,2012,255.0,8.0,AUTOMATIC,Passenger Van,15,11,31855
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,Passenger Van,15,11,35245
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,Passenger Van,15,11,36545
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,Passenger Van,15,11,32785
Ford,E-Series Wagon,2013,255.0,8.0,AUTOMATIC,Passenger Van,15,11,35085
Ford,E-Series Wagon,2013,225.0,8.0,AUTOMATIC,Passenger Van,16,13,29455
Ford,E-Series Wagon,2013,225.0,8.0,AUTOMATIC,Passenger Van,16,13,31900
Ford,E-Series Wagon,2014,225.0,8.0,AUTOMATIC,Passenger Van,16,13,32675
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,Passenger Van,15,11,37320
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,Passenger Van,15,11,36020
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,Passenger Van,15,11,35860
Ford,E-Series Wagon,2014,255.0,8.0,AUTOMATIC,Passenger Van,15,11,33560
Ford,E-Series Wagon,2014,225.0,8.0,AUTOMATIC,Passenger Van,16,13,30230
Mercedes-Benz,E55 AMG,1999,349.0,8.0,AUTOMATIC,Sedan,21,15,5878
Mercedes-Benz,E55 AMG,2000,349.0,8.0,AUTOMATIC,Sedan,21,15,6120
Toyota,ECHO,2003,108.0,4.0,MANUAL,Sedan,38,30,10775
Toyota,ECHO,2003,108.0,4.0,AUTOMATIC,Sedan,36,28,11575
Toyota,ECHO,2003,108.0,4.0,MANUAL,Coupe,38,30,10245
Toyota,ECHO,2003,108.0,4.0,AUTOMATIC,Coupe,36,28,11045
Toyota,ECHO,2004,108.0,4.0,MANUAL,Sedan,38,30,10885
Toyota,ECHO,2004,108.0,4.0,AUTOMATIC,Sedan,36,28,11685
Toyota,ECHO,2004,108.0,4.0,AUTOMATIC,Coupe,36,28,11155
Toyota,ECHO,2004,108.0,4.0,MANUAL,Coupe,38,30,10355
Toyota,ECHO,2005,108.0,4.0,MANUAL,Sedan,38,30,10985
Toyota,ECHO,2005,108.0,4.0,AUTOMATIC,Coupe,36,28,11255
Toyota,ECHO,2005,108.0,4.0,AUTOMATIC,Sedan,36,28,11785
Toyota,ECHO,2005,108.0,4.0,MANUAL,Coupe,38,30,10455
Mitsubishi,Eclipse Spyder,2010,162.0,4.0,AUTOMATIC,Convertible,26,19,27799
Mitsubishi,Eclipse Spyder,2010,265.0,6.0,AUTOMATIC,Convertible,24,16,32599
Mitsubishi,Eclipse Spyder,2011,265.0,6.0,AUTOMATIC,Convertible,24,16,32599
Mitsubishi,Eclipse Spyder,2011,162.0,4.0,AUTOMATIC,Convertible,27,20,27999
Mitsubishi,Eclipse Spyder,2012,162.0,4.0,AUTOMATIC,Convertible,27,20,28299
Mitsubishi,Eclipse Spyder,2012,265.0,6.0,AUTOMATIC,Convertible,24,16,32599
Mitsubishi,Eclipse Spyder,2012,162.0,4.0,AUTOMATIC,Convertible,27,20,27999
Mitsubishi,Eclipse,2010,162.0,4.0,AUTOMATIC,2dr Hatchback,27,20,24699
Mitsubishi,Eclipse,2010,162.0,4.0,MANUAL,2dr Hatchback,28,20,20699
Mitsubishi,Eclipse,2010,265.0,6.0,AUTOMATIC,2dr Hatchback,24,16,29089
Mitsubishi,Eclipse,2010,162.0,4.0,AUTOMATIC,2dr Hatchback,27,20,21699
Mitsubishi,Eclipse,2010,265.0,6.0,MANUAL,2dr Hatchback,25,16,28089
Mitsubishi,Eclipse,2011,162.0,4.0,AUTOMATIC,2dr Hatchback,28,20,24699
Mitsubishi,Eclipse,2011,162.0,4.0,AUTOMATIC,2dr Hatchback,28,20,19999
Mitsubishi,Eclipse,2011,162.0,4.0,MANUAL,2dr Hatchback,28,20,18999
Mitsubishi,Eclipse,2011,265.0,6.0,AUTOMATIC,2dr Hatchback,25,17,29089
Mitsubishi,Eclipse,2012,162.0,4.0,MANUAL,2dr Hatchback,28,20,19499
Mitsubishi,Eclipse,2012,162.0,4.0,AUTOMATIC,2dr Hatchback,28,20,20499
Mitsubishi,Eclipse,2012,162.0,4.0,AUTOMATIC,2dr Hatchback,28,20,24699
Mitsubishi,Eclipse,2012,265.0,6.0,AUTOMATIC,2dr Hatchback,25,17,29089
Mitsubishi,Eclipse,2012,162.0,4.0,AUTOMATIC,2dr Hatchback,28,20,24699
Ford,Edge,2015,245.0,4.0,AUTOMATIC,4dr SUV,28,20,30095
Ford,Edge,2015,245.0,4.0,AUTOMATIC,4dr SUV,28,20,33495
Ford,Edge,2015,245.0,4.0,AUTOMATIC,4dr SUV,30,20,28100
Ford,Edge,2015,245.0,4.0,AUTOMATIC,4dr SUV,30,20,31500
Ford,Edge,2015,315.0,6.0,AUTOMATIC,4dr SUV,24,17,40095
Ford,Edge,2015,315.0,6.0,AUTOMATIC,4dr SUV,27,18,38100
Ford,Edge,2015,245.0,4.0,AUTOMATIC,4dr SUV,28,20,37595
Ford,Edge,2015,245.0,4.0,AUTOMATIC,4dr SUV,30,20,35600
Ford,Edge,2016,245.0,4.0,AUTOMATIC,4dr SUV,30,20,28700
Ford,Edge,2016,245.0,4.0,AUTOMATIC,4dr SUV,28,20,30695
Ford,Edge,2016,245.0,4.0,AUTOMATIC,4dr SUV,30,20,31790
Ford,Edge,2016,245.0,4.0,AUTOMATIC,4dr SUV,28,20,37595
Ford,Edge,2016,315.0,6.0,AUTOMATIC,4dr SUV,24,17,40900
Ford,Edge,2016,245.0,4.0,AUTOMATIC,4dr SUV,28,20,33785
Ford,Edge,2016,245.0,4.0,AUTOMATIC,4dr SUV,30,20,35600
Ford,Edge,2017,245.0,4.0,AUTOMATIC,4dr SUV,29,21,28950
Ford,Edge,2017,245.0,4.0,AUTOMATIC,4dr SUV,27,20,37595
Ford,Edge,2017,315.0,6.0,AUTOMATIC,4dr SUV,24,17,40900
Ford,Edge,2017,245.0,4.0,AUTOMATIC,4dr SUV,27,20,30945
Ford,Edge,2017,245.0,4.0,AUTOMATIC,4dr SUV,27,20,33785
Ford,Edge,2017,245.0,4.0,AUTOMATIC,4dr SUV,29,20,31790
Ford,Edge,2017,245.0,4.0,AUTOMATIC,4dr SUV,29,20,35600
Oldsmobile,Eighty-Eight Royale,1993,170.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1993,170.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,170.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,170.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,170.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,170.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,205.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,205.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,205.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,225.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight,1997,205.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight,1997,205.0,6.0,AUTOMATIC,Sedan,26,17,2000
Oldsmobile,Eighty-Eight,1998,205.0,6.0,AUTOMATIC,Sedan,27,17,2000
Oldsmobile,Eighty-Eight,1998,205.0,6.0,AUTOMATIC,Sedan,27,17,2098
Oldsmobile,Eighty-Eight,1999,205.0,6.0,AUTOMATIC,Sedan,27,17,2210
Oldsmobile,Eighty-Eight,1999,205.0,6.0,AUTOMATIC,Sedan,27,17,2107
Oldsmobile,Eighty-Eight,1999,205.0,6.0,AUTOMATIC,Sedan,27,17,2320
Hyundai,Elantra Coupe,2013,145.0,4.0,AUTOMATIC,Coupe,37,27,18595
Hyundai,Elantra Coupe,2013,148.0,4.0,AUTOMATIC,Coupe,37,27,18595
Hyundai,Elantra Coupe,2013,148.0,4.0,MANUAL,Coupe,38,28,19895
Hyundai,Elantra Coupe,2013,145.0,4.0,AUTOMATIC,Coupe,37,27,20895
Hyundai,Elantra Coupe,2013,148.0,4.0,AUTOMATIC,Coupe,37,27,20895
Hyundai,Elantra Coupe,2013,148.0,4.0,MANUAL,Coupe,38,28,17595
Hyundai,Elantra Coupe,2014,166.0,4.0,AUTOMATIC,Coupe,34,24,19600
Hyundai,Elantra Coupe,2014,173.0,4.0,AUTOMATIC,Coupe,34,24,19600
Hyundai,Elantra GT,2015,173.0,4.0,AUTOMATIC,4dr Hatchback,33,24,19800
Hyundai,Elantra GT,2015,173.0,4.0,MANUAL,4dr Hatchback,34,24,18800
Hyundai,Elantra GT,2016,173.0,4.0,MANUAL,4dr Hatchback,33,24,18800
Hyundai,Elantra GT,2016,173.0,4.0,AUTOMATIC,4dr Hatchback,33,24,19800
Hyundai,Elantra GT,2017,173.0,4.0,MANUAL,4dr Hatchback,32,24,18800
Hyundai,Elantra GT,2017,173.0,4.0,AUTOMATIC,4dr Hatchback,32,24,19800
Hyundai,Elantra Touring,2010,138.0,4.0,AUTOMATIC,4dr Hatchback,30,23,17195
Hyundai,Elantra Touring,2010,138.0,4.0,AUTOMATIC,4dr Hatchback,30,23,19795
Hyundai,Elantra Touring,2010,138.0,4.0,MANUAL,4dr Hatchback,31,23,15995
Hyundai,Elantra Touring,2010,138.0,4.0,MANUAL,4dr Hatchback,31,23,18995
Hyundai,Elantra Touring,2011,138.0,4.0,MANUAL,4dr Hatchback,31,23,15995
Hyundai,Elantra Touring,2011,138.0,4.0,MANUAL,4dr Hatchback,31,23,19495
Hyundai,Elantra Touring,2011,138.0,4.0,AUTOMATIC,4dr Hatchback,30,23,17195
Hyundai,Elantra Touring,2011,138.0,4.0,AUTOMATIC,4dr Hatchback,30,23,20295
Hyundai,Elantra Touring,2012,138.0,4.0,AUTOMATIC,4dr Hatchback,30,23,17195
Hyundai,Elantra Touring,2012,138.0,4.0,MANUAL,4dr Hatchback,31,23,15995
Hyundai,Elantra Touring,2012,138.0,4.0,MANUAL,4dr Hatchback,31,23,19495
Hyundai,Elantra Touring,2012,138.0,4.0,AUTOMATIC,4dr Hatchback,30,23,20295
Hyundai,Elantra,2015,173.0,4.0,AUTOMATIC,Sedan,35,24,22600
Hyundai,Elantra,2015,145.0,4.0,AUTOMATIC,Sedan,37,27,21700
Hyundai,Elantra,2015,145.0,4.0,AUTOMATIC,Sedan,38,28,18250
Hyundai,Elantra,2015,145.0,4.0,MANUAL,Sedan,37,27,17250
Hyundai,Elantra,2015,166.0,4.0,AUTOMATIC,Sedan,35,24,22600
Hyundai,Elantra,2015,173.0,4.0,MANUAL,Sedan,34,24,21600
Hyundai,Elantra,2015,145.0,4.0,AUTOMATIC,Sedan,37,27,21700
Hyundai,Elantra,2016,173.0,4.0,AUTOMATIC,Sedan,35,24,21250
Hyundai,Elantra,2016,145.0,4.0,AUTOMATIC,Sedan,38,28,18250
Hyundai,Elantra,2016,166.0,4.0,AUTOMATIC,Sedan,35,24,21250
Hyundai,Elantra,2016,145.0,4.0,AUTOMATIC,Sedan,37,27,21700
Hyundai,Elantra,2016,173.0,4.0,MANUAL,Sedan,34,24,20250
Hyundai,Elantra,2016,145.0,4.0,MANUAL,Sedan,37,27,17250
Hyundai,Elantra,2016,145.0,4.0,AUTOMATIC,Sedan,37,27,21700
Hyundai,Elantra,2016,145.0,4.0,AUTOMATIC,Sedan,38,28,19700
Hyundai,Elantra,2017,147.0,4.0,AUTOMATIC,Sedan,38,29,18150
Hyundai,Elantra,2017,147.0,4.0,AUTOMATIC,Sedan,37,28,22350
Hyundai,Elantra,2017,147.0,4.0,AUTOMATIC,Sedan,38,29,18150
Hyundai,Elantra,2017,128.0,4.0,AUTOMATED_MANUAL,Sedan,40,32,20650
Hyundai,Elantra,2017,147.0,4.0,MANUAL,Sedan,36,26,17150
Hyundai,Elantra,2017,147.0,4.0,AUTOMATIC,Sedan,37,28,22350
Hyundai,Elantra,2017,201.0,4.0,AUTOMATED_MANUAL,Sedan,33,26,22750
Hyundai,Elantra,2017,201.0,4.0,MANUAL,Sedan,30,22,21650
Hyundai,Elantra,2017,147.0,4.0,AUTOMATIC,Sedan,38,29,20250
Cadillac,Eldorado,2000,275.0,8.0,AUTOMATIC,Coupe,25,15,2905
Cadillac,Eldorado,2000,300.0,8.0,AUTOMATIC,Coupe,25,15,3257
Cadillac,Eldorado,2001,300.0,8.0,AUTOMATIC,Coupe,25,15,44011
Cadillac,Eldorado,2001,275.0,8.0,AUTOMATIC,Coupe,25,15,40436
Cadillac,Eldorado,2002,300.0,8.0,AUTOMATIC,Coupe,25,16,47660
Cadillac,Eldorado,2002,300.0,8.0,AUTOMATIC,Coupe,25,16,45265
Cadillac,Eldorado,2002,275.0,8.0,AUTOMATIC,Coupe,25,16,42130
Buick,Electra,1990,165.0,6.0,AUTOMATIC,Sedan,25,16,2000
Buick,Electra,1990,165.0,6.0,AUTOMATIC,Sedan,25,16,2000
Buick,Electra,1990,165.0,6.0,AUTOMATIC,Sedan,25,16,2000
Buick,Electra,1990,165.0,6.0,AUTOMATIC,Sedan,25,16,2000
Honda,Element,2009,166.0,4.0,MANUAL,4dr SUV,23,18,22785
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,25,20,25770
Honda,Element,2009,166.0,4.0,MANUAL,4dr SUV,23,18,23270
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,24,19,23585
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,25,20,20275
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,25,20,24085
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,24,19,25285
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,24,19,21475
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,25,20,24070
Honda,Element,2009,166.0,4.0,AUTOMATIC,4dr SUV,25,20,22385
Honda,Element,2010,166.0,4.0,AUTOMATIC,4dr SUV,24,19,23885
Honda,Element,2010,166.0,4.0,AUTOMATIC,4dr SUV,25,20,22635
Honda,Element,2010,166.0,4.0,AUTOMATIC,4dr SUV,25,20,24335
Honda,Element,2010,166.0,4.0,AUTOMATIC,4dr SUV,24,19,25585
Honda,Element,2010,166.0,4.0,AUTOMATIC,4dr SUV,25,20,20525
Honda,Element,2010,166.0,4.0,AUTOMATIC,4dr SUV,24,19,21775
Honda,Element,2010,166.0,4.0,AUTOMATIC,4dr SUV,25,20,24320
Honda,Element,2011,166.0,4.0,AUTOMATIC,4dr SUV,24,19,24185
Honda,Element,2011,166.0,4.0,AUTOMATIC,4dr SUV,24,19,22075
Honda,Element,2011,166.0,4.0,AUTOMATIC,4dr SUV,25,20,20825
Honda,Element,2011,166.0,4.0,AUTOMATIC,4dr SUV,25,20,22935
Lotus,Elise,2009,189.0,4.0,MANUAL,Convertible,27,21,43995
Lotus,Elise,2009,218.0,4.0,MANUAL,Convertible,26,20,54990
Lotus,Elise,2009,189.0,4.0,MANUAL,Convertible,27,21,47250
Lotus,Elise,2010,189.0,4.0,MANUAL,Convertible,27,21,47250
Lotus,Elise,2010,218.0,4.0,MANUAL,Convertible,26,20,54990
Lotus,Elise,2011,189.0,4.0,MANUAL,Convertible,27,21,51845
Lotus,Elise,2011,217.0,4.0,MANUAL,Convertible,26,20,54990
Lotus,Elise,2011,217.0,4.0,MANUAL,Convertible,26,20,57950
Buick,Enclave,2015,288.0,6.0,AUTOMATIC,4dr SUV,22,16,49305
Buick,Enclave,2015,288.0,6.0,AUTOMATIC,4dr SUV,24,17,39050
Buick,Enclave,2015,288.0,6.0,AUTOMATIC,4dr SUV,24,17,43450
Buick,Enclave,2015,288.0,6.0,AUTOMATIC,4dr SUV,22,16,45450
Buick,Enclave,2015,288.0,6.0,AUTOMATIC,4dr SUV,24,17,47305
Buick,Enclave,2016,288.0,6.0,AUTOMATIC,4dr SUV,22,15,43660
Buick,Enclave,2016,288.0,6.0,AUTOMATIC,4dr SUV,22,15,49515
Buick,Enclave,2016,288.0,6.0,AUTOMATIC,4dr SUV,22,15,39065
Buick,Enclave,2016,288.0,6.0,AUTOMATIC,4dr SUV,22,15,47515
Buick,Enclave,2016,288.0,6.0,AUTOMATIC,4dr SUV,22,15,45660
Buick,Enclave,2017,288.0,6.0,AUTOMATIC,4dr SUV,22,15,39065
Buick,Enclave,2017,288.0,6.0,AUTOMATIC,4dr SUV,22,15,45765
Buick,Enclave,2017,288.0,6.0,AUTOMATIC,4dr SUV,22,15,47625
Buick,Enclave,2017,288.0,6.0,AUTOMATIC,4dr SUV,22,15,43765
Buick,Enclave,2017,288.0,6.0,AUTOMATIC,4dr SUV,22,15,49625
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,30,23,29450
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,30,23,27655
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,30,23,25565
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,33,25,29435
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,33,25,27950
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,33,25,24065
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,33,25,26155
Buick,Encore,2015,138.0,4.0,AUTOMATIC,4dr SUV,30,23,30935
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,30,23,31285
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,30,23,25565
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,33,25,28300
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,33,25,29785
Buick,Encore,2016,153.0,4.0,AUTOMATIC,4dr SUV,32,26,28850
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,33,25,24065
Buick,Encore,2016,153.0,4.0,AUTOMATIC,4dr SUV,34,28,27350
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,30,23,29800
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,33,25,26355
Buick,Encore,2016,138.0,4.0,AUTOMATIC,4dr SUV,30,23,27855
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,30,24,31965
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,33,25,26865
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,30,24,30565
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,34,28,25565
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,31,26,27065
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,30,24,28365
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,33,25,30465
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,33,25,24365
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,30,24,25865
Buick,Encore,2017,138.0,4.0,AUTOMATIC,4dr SUV,33,25,29065
Mitsubishi,Endeavor,2008,225.0,6.0,AUTOMATIC,4dr SUV,19,15,29099
Mitsubishi,Endeavor,2008,225.0,6.0,AUTOMATIC,4dr SUV,19,15,29099
Mitsubishi,Endeavor,2008,225.0,6.0,AUTOMATIC,4dr SUV,22,15,27599
Mitsubishi,Endeavor,2008,225.0,6.0,AUTOMATIC,4dr SUV,22,15,27599
Mitsubishi,Endeavor,2010,225.0,6.0,AUTOMATIC,4dr SUV,21,15,29999
Mitsubishi,Endeavor,2010,225.0,6.0,AUTOMATIC,4dr SUV,19,15,31499
Mitsubishi,Endeavor,2010,225.0,6.0,AUTOMATIC,4dr SUV,21,15,27999
Mitsubishi,Endeavor,2011,225.0,6.0,AUTOMATIC,4dr SUV,21,15,28299
Mitsubishi,Endeavor,2011,225.0,6.0,AUTOMATIC,4dr SUV,21,15,32099
Mitsubishi,Endeavor,2011,225.0,6.0,AUTOMATIC,4dr SUV,19,15,33599
Hyundai,Entourage,2007,242.0,6.0,AUTOMATIC,Passenger Minivan,23,16,26395
Hyundai,Entourage,2007,242.0,6.0,AUTOMATIC,Passenger Minivan,23,16,28895
Hyundai,Entourage,2007,242.0,6.0,AUTOMATIC,Passenger Minivan,23,16,23895
Hyundai,Entourage,2008,250.0,6.0,AUTOMATIC,Passenger Minivan,23,16,29895
Hyundai,Entourage,2008,250.0,6.0,AUTOMATIC,Passenger Minivan,23,16,23995
Buick,Envision,2016,252.0,4.0,AUTOMATIC,4dr SUV,26,20,42070
Buick,Envision,2016,252.0,4.0,AUTOMATIC,4dr SUV,26,20,44710
Buick,Envision,2017,197.0,4.0,AUTOMATIC,4dr SUV,28,21,39570
Buick,Envision,2017,252.0,4.0,AUTOMATIC,4dr SUV,26,20,44960
Buick,Envision,2017,197.0,4.0,AUTOMATIC,4dr SUV,29,22,35870
Buick,Envision,2017,252.0,4.0,AUTOMATIC,4dr SUV,26,20,42320
Buick,Envision,2017,197.0,4.0,AUTOMATIC,4dr SUV,28,21,37720
Buick,Envision,2017,197.0,4.0,AUTOMATIC,4dr SUV,29,22,37720
GMC,Envoy XL,2004,275.0,6.0,AUTOMATIC,4dr SUV,18,13,33570
GMC,Envoy XL,2004,275.0,6.0,AUTOMATIC,4dr SUV,18,13,38120
GMC,Envoy XL,2004,275.0,6.0,AUTOMATIC,4dr SUV,18,13,31320
GMC,Envoy XL,2004,275.0,6.0,AUTOMATIC,4dr SUV,18,13,35870
GMC,Envoy XL,2005,275.0,6.0,AUTOMATIC,4dr SUV,18,13,33810
GMC,Envoy XL,2005,275.0,6.0,AUTOMATIC,4dr SUV,17,12,36060
GMC,Envoy XL,2005,300.0,8.0,AUTOMATIC,4dr SUV,19,13,38160
GMC,Envoy XL,2005,275.0,6.0,AUTOMATIC,4dr SUV,17,12,31945
GMC,Envoy XL,2005,300.0,8.0,AUTOMATIC,4dr SUV,18,13,40235
GMC,Envoy XL,2005,275.0,6.0,AUTOMATIC,4dr SUV,18,13,29695
GMC,Envoy XL,2006,291.0,6.0,AUTOMATIC,4dr SUV,18,13,33160
GMC,Envoy XL,2006,300.0,8.0,AUTOMATIC,4dr SUV,18,13,37600
GMC,Envoy XL,2006,291.0,6.0,AUTOMATIC,4dr SUV,18,13,29630
GMC,Envoy XL,2006,291.0,6.0,AUTOMATIC,4dr SUV,19,14,30910
GMC,Envoy XL,2006,300.0,8.0,AUTOMATIC,4dr SUV,19,14,35350
GMC,Envoy XL,2006,291.0,6.0,AUTOMATIC,4dr SUV,19,14,27380
GMC,Envoy XUV,2005,275.0,6.0,AUTOMATIC,4dr SUV,17,12,36115
GMC,Envoy XUV,2005,275.0,6.0,AUTOMATIC,4dr SUV,18,13,29780
GMC,Envoy XUV,2005,275.0,6.0,AUTOMATIC,4dr SUV,18,13,33865
GMC,Envoy XUV,2005,275.0,6.0,AUTOMATIC,4dr SUV,17,12,32030
GMC,Envoy,2007,291.0,6.0,AUTOMATIC,4dr SUV,20,14,32960
